,DATETIME,AC_REG,FLIGHT_NO,AIR_GROUND,AIRSPEED_CMP,ALTITUDE,FLAPEXT_1,FLAPEXT_2,FLAPEXT_3,FLAPEXT_4,FLAPHANDLPOS,FLAPTRANS_1,FLAPTRANS_2,FLAPTRANS_3,FLAPTRANS_4,TE_FLAPPSE_L,TE_FLAPPSE_L_SYNCRHO,TE_FLAPPSE_R,TE_FLAPPSE_R_SYNCHRO,TE_FLAPSKW_1,TE_FLAPSKW_2,TE_FLAPSKW_3,TE_FLAPSKW_4,TE_FLAPSKW_5,TE_FLAPSKW_6,TE_FLAPSKW_7,TE_FLAPSKW_8,TE_FLPSK1TO8,TE_FLPSK2TO7,TE_FLPSK3TO6,TE_FLPSK4TO5,FLAPTRANS_ALL,FLAPTRANS_IND,FLAPTRANS_DISC
6905,2020-09-23 05:17:17,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,188.8,239.4,248.6,224.3,227.1,250.7,241.5,188.1,normal,normal,normal,normal,True,True,False
6906,2020-09-23 05:17:18,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,188.8,239.4,248.6,224.3,227.1,250.7,241.5,188.1,normal,normal,normal,normal,True,True,False
6907,2020-09-23 05:17:19,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,248.6,224.3,227.1,250.7,241.5,188.1,normal,normal,normal,normal,True,True,False
6908,2020-09-23 05:17:20,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,248.6,224.3,227.1,250.7,241.5,188.1,normal,normal,normal,normal,True,True,False
6909,2020-09-23 05:17:21,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,251.7,224.3,227.1,250.7,241.5,188.1,normal,normal,normal,normal,True,True,False
6910,2020-09-23 05:17:22,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,251.7,224.3,227.1,250.7,241.5,188.1,normal,normal,normal,normal,True,True,False
6911,2020-09-23 05:17:23,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,251.7,224.3,227.1,250.7,241.5,190.5,normal,normal,normal,normal,True,True,False
6912,2020-09-23 05:17:24,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,251.7,224.3,227.1,250.7,241.5,190.5,normal,normal,normal,normal,True,True,False
6913,2020-09-23 05:17:25,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,251.7,224.3,227.1,254.5,241.5,190.5,normal,normal,normal,normal,True,True,False
6914,2020-09-23 05:17:26,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,239.4,251.7,224.3,227.1,254.5,241.5,190.5,normal,normal,normal,normal,True,True,False
6915,2020-09-23 05:17:27,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,224.3,227.1,254.5,241.5,190.5,normal,normal,normal,normal,True,True,False
6916,2020-09-23 05:17:28,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,224.3,227.1,254.5,241.5,190.5,normal,normal,normal,normal,True,True,False
6917,2020-09-23 05:17:29,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.1,254.5,241.5,190.5,normal,normal,normal,normal,True,True,False
6918,2020-09-23 05:17:30,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.1,254.5,241.5,190.5,normal,normal,normal,normal,True,True,False
6919,2020-09-23 05:17:31,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.1,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6920,2020-09-23 05:17:32,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.1,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6921,2020-09-23 05:17:33,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6922,2020-09-23 05:17:34,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6923,2020-09-23 05:17:35,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6924,2020-09-23 05:17:36,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6925,2020-09-23 05:17:37,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6926,2020-09-23 05:17:38,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6927,2020-09-23 05:17:39,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6928,2020-09-23 05:17:40,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6929,2020-09-23 05:17:41,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6930,2020-09-23 05:17:42,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6931,2020-09-23 05:17:43,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6932,2020-09-23 05:17:44,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6933,2020-09-23 05:17:45,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6934,2020-09-23 05:17:46,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6935,2020-09-23 05:17:47,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6936,2020-09-23 05:17:48,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6937,2020-09-23 05:17:49,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6938,2020-09-23 05:17:50,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6939,2020-09-23 05:17:51,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6940,2020-09-23 05:17:52,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6941,2020-09-23 05:17:53,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6942,2020-09-23 05:17:54,PK-GFD,GIA448,ground,45.0,452,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6943,2020-09-23 05:17:55,PK-GFD,GIA448,ground,45.0,451,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6944,2020-09-23 05:17:56,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6945,2020-09-23 05:17:57,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6946,2020-09-23 05:17:58,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6947,2020-09-23 05:17:59,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6948,2020-09-23 05:18:00,PK-GFD,GIA448,ground,45.0,450,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6949,2020-09-23 05:18:01,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6950,2020-09-23 05:18:02,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6951,2020-09-23 05:18:03,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6952,2020-09-23 05:18:04,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6953,2020-09-23 05:18:05,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6954,2020-09-23 05:18:06,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6955,2020-09-23 05:18:07,PK-GFD,GIA448,ground,45.0,449,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6956,2020-09-23 05:18:08,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6957,2020-09-23 05:18:09,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6958,2020-09-23 05:18:10,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6959,2020-09-23 05:18:11,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6960,2020-09-23 05:18:12,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6961,2020-09-23 05:18:13,PK-GFD,GIA448,ground,45.0,448,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6962,2020-09-23 05:18:14,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6963,2020-09-23 05:18:15,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6964,2020-09-23 05:18:16,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6965,2020-09-23 05:18:17,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6966,2020-09-23 05:18:18,PK-GFD,GIA448,ground,45.0,446,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6967,2020-09-23 05:18:19,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6968,2020-09-23 05:18:20,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6969,2020-09-23 05:18:21,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6970,2020-09-23 05:18:22,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6971,2020-09-23 05:18:23,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6972,2020-09-23 05:18:24,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,251.7,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6973,2020-09-23 05:18:25,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6974,2020-09-23 05:18:26,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6975,2020-09-23 05:18:27,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6976,2020-09-23 05:18:28,PK-GFD,GIA448,ground,45.0,447,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6977,2020-09-23 05:18:29,PK-GFD,GIA448,ground,45.0,446,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6978,2020-09-23 05:18:30,PK-GFD,GIA448,ground,45.0,445,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6979,2020-09-23 05:18:31,PK-GFD,GIA448,ground,45.0,444,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6980,2020-09-23 05:18:32,PK-GFD,GIA448,ground,45.0,445,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6981,2020-09-23 05:18:33,PK-GFD,GIA448,ground,45.0,443,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6982,2020-09-23 05:18:34,PK-GFD,GIA448,ground,45.0,445,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6983,2020-09-23 05:18:35,PK-GFD,GIA448,ground,45.0,444,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6984,2020-09-23 05:18:36,PK-GFD,GIA448,ground,45.0,444,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6985,2020-09-23 05:18:37,PK-GFD,GIA448,ground,45.0,444,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6986,2020-09-23 05:18:38,PK-GFD,GIA448,ground,45.0,445,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6987,2020-09-23 05:18:39,PK-GFD,GIA448,ground,45.0,445,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6988,2020-09-23 05:18:40,PK-GFD,GIA448,ground,45.0,444,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6989,2020-09-23 05:18:41,PK-GFD,GIA448,ground,45.0,444,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6990,2020-09-23 05:18:42,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6991,2020-09-23 05:18:43,PK-GFD,GIA448,ground,45.0,443,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6992,2020-09-23 05:18:44,PK-GFD,GIA448,ground,45.0,443,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6993,2020-09-23 05:18:45,PK-GFD,GIA448,ground,45.0,443,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6994,2020-09-23 05:18:46,PK-GFD,GIA448,ground,45.0,443,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6995,2020-09-23 05:18:47,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6996,2020-09-23 05:18:48,PK-GFD,GIA448,ground,45.0,443,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6997,2020-09-23 05:18:49,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6998,2020-09-23 05:18:50,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
6999,2020-09-23 05:18:51,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7000,2020-09-23 05:18:52,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,29.7,False,False,False,False,29.9,239.4,30.0,240.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7001,2020-09-23 05:18:53,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,3.5,False,False,False,False,29.9,239.4,29.6,237.3,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7002,2020-09-23 05:18:54,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,0.0,False,False,False,False,28.4,230.3,29.6,237.3,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7003,2020-09-23 05:18:55,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,0.0,False,False,False,False,28.4,230.3,27.3,223.9,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7004,2020-09-23 05:18:56,PK-GFD,GIA448,ground,45.0,440,True,True,True,True,0.0,False,False,False,False,26.0,216.2,27.3,223.9,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7005,2020-09-23 05:18:57,PK-GFD,GIA448,ground,45.0,440,True,True,True,True,0.0,False,False,False,False,26.0,216.2,24.6,208.8,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7006,2020-09-23 05:18:58,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,0.0,False,False,False,False,19.8,194.4,24.6,208.8,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7007,2020-09-23 05:18:59,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,0.0,False,False,False,False,19.8,194.4,15.8,182.5,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7008,2020-09-23 05:19:00,PK-GFD,GIA448,ground,45.0,441,True,True,True,True,0.0,False,False,False,False,13.2,169.1,15.8,182.5,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7009,2020-09-23 05:19:01,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,0.0,False,False,False,False,13.2,169.1,11.0,156.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7010,2020-09-23 05:19:02,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,0.0,False,False,False,False,9.2,143.8,11.0,156.1,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7011,2020-09-23 05:19:03,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,0.0,False,False,False,False,9.2,143.8,7.7,132.9,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7012,2020-09-23 05:19:04,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,0.0,False,False,False,False,6.1,121.3,7.7,132.9,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7013,2020-09-23 05:19:05,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,0.0,False,False,False,False,6.1,121.3,4.8,110.4,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
7014,2020-09-23 05:19:06,PK-GFD,GIA448,ground,45.0,442,True,True,True,True,0.0,False,False,False,False,3.7,97.0,4.8,110.4,191.6,241.5,252.1,225.0,227.5,254.5,244.0,190.5,normal,normal,normal,normal,True,True,False
